State Name,Dist Name,highest_column
Madhya Pradesh,Narsinghpur,LINSEED Y/A
Madhya Pradesh,Narsinghpur,GROUNDNUT Y/A
Madhya Pradesh,Narsinghpur,GROUNDNUT Y/A
Madhya Pradesh,Narsinghpur,GROUNDNUT Y/A
Madhya Pradesh,Narsinghpur,GROUNDNUT Y/A
Madhya Pradesh,Narsinghpur,PEARL MILLET Y/A
Madhya Pradesh,Narsinghpur,RAPESEED AND MUSTARD Y/A
Madhya Pradesh,Narsinghpur,PEARL MILLET Y/A
Madhya Pradesh,Narsinghpur,RAPESEED AND MUSTARD Y/A
Madhya Pradesh,Narsinghpur,SAFFLOWER Y/A
Madhya Pradesh,Narsinghpur,SUNFLOWER Y/A
Madhya Pradesh,Narsinghpur,GROUNDNUT Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,BARLEY Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,PEARL MILLET Y/A
Madhya Pradesh,Seoni / Shivani,SUNFLOWER Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,RABI SORGHUMY/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,FINGER MILLETY/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,RABI SORGHUMY/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,FINGER MILLETY/A
Madhya Pradesh,Seoni / Shivani,RABI SORGHUMY/A
Madhya Pradesh,Seoni / Shivani,RABI SORGHUMY/A
Madhya Pradesh,Seoni / Shivani,RABI SORGHUMY/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,RABI SORGHUMY/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,PEARL MILLET Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,SUGARCANE Y/A
Madhya Pradesh,Seoni / Shivani,RAPESEED AND MUSTARD Y/A
Madhya Pradesh,Seoni / Shivani,SAFFLOWER Y/A
Madhya Pradesh,Seoni / Shivani,KHARIF SORGHUM Y/A
Madhya Pradesh,Mandla,SAFFLOWER Y/A
Madhya Pradesh,Mandla,BARLEY Y/A
Madhya Pradesh,Mandla,BARLEY Y/A
Madhya Pradesh,Mandla,BARLEY Y/A
Madhya Pradesh,Mandla,BARLEY Y/A
Madhya Pradesh,Mandla,BARLEY Y/A
Madhya Pradesh,Mandla,GROUNDNUT Y/A
Madhya Pradesh,Mandla,GROUNDNUT Y/A
Madhya Pradesh,Mandla,GROUNDNUT Y/A
Madhya Pradesh,Mandla,SUGARCANE Y/A
Madhya Pradesh,Mandla,GROUNDNUT Y/A
Madhya Pradesh,Mandla,SUGARCANE Y/A
Madhya Pradesh,Mandla,SUGARCANE Y/A
Madhya Pradesh,Mandla,SUGARCANE Y/A
Madhya Pradesh,Mandla,SUGARCANE Y/A
Madhya Pradesh,Mandla,BARLEY Y/A
Madhya Pradesh,Mandla,SUGARCANE Y/A
Madhya Pradesh,Mandla,SOYABEAN Y/A
Madhya Pradesh,Mandla,SUGARCANE Y/A
Madhya Pradesh,Mandla,SUGARCANE Y/A
Madhya Pradesh,Mandla,BARLEY Y/A
Madhya Pradesh,Mandla,BARLEY Y/A
Madhya Pradesh,Mandla,SUGARCANE Y/A
Madhya Pradesh,Mandla,BARLEY Y/A
Madhya Pradesh,Mandla,GROUNDNUT Y/A
Madhya Pradesh,Mandla,SUNFLOWER Y/A
Madhya Pradesh,Mandla,BARLEY Y/A
Madhya Pradesh,Mandla,SUNFLOWER Y/A
Madhya Pradesh,Mandla,SUNFLOWER Y/A
Madhya Pradesh,Mandla,BARLEY Y/A
Madhya Pradesh,Mandla,BARLEY Y/A
Madhya Pradesh,Mandla,BARLEY Y/A
Madhya Pradesh,Mandla,KHARIF SORGHUM Y/A
Madhya Pradesh,Mandla,FINGER MILLETY/A
Madhya Pradesh,Mandla,KHARIF SORGHUM Y/A
Madhya Pradesh,Mandla,FINGER MILLETY/A
Madhya Pradesh,Mandla,SUGARCANE Y/A
Madhya Pradesh,Mandla,FINGER MILLETY/A
Madhya Pradesh,Mandla,RABI SORGHUMY/A
Madhya Pradesh,Mandla,BARLEY Y/A
Madhya Pradesh,Mandla,BARLEY Y/A
Madhya Pradesh,Mandla,KHARIF SORGHUM Y/A
Madhya Pradesh,Mandla,KHARIF SORGHUM Y/A
Madhya Pradesh,Mandla,KHARIF SORGHUM Y/A
Madhya Pradesh,Mandla,KHARIF SORGHUM Y/A
Madhya Pradesh,Mandla,KHARIF SORGHUM Y/A
Madhya Pradesh,Mandla,GROUNDNUT Y/A
Madhya Pradesh,Mandla,BARLEY Y/A
Madhya Pradesh,Mandla,SUGARCANE Y/A
Madhya Pradesh,Mandla,SUGARCANE Y/A
Madhya Pradesh,Mandla,SUNFLOWER Y/A
Madhya Pradesh,Mandla,KHARIF SORGHUM Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUNFLOWER Y/A
Madhya Pradesh,Sagar,PEARL MILLET Y/A
Madhya Pradesh,Sagar,PEARL MILLET Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,FINGER MILLETY/A
Madhya Pradesh,Sagar,SUNFLOWER Y/A
Madhya Pradesh,Sagar,PEARL MILLET Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,PEARL MILLET Y/A
Madhya Pradesh,Sagar,PEARL MILLET Y/A
Madhya Pradesh,Sagar,PEARL MILLET Y/A
Madhya Pradesh,Sagar,PEARL MILLET Y/A
Madhya Pradesh,Sagar,PEARL MILLET Y/A
Madhya Pradesh,Sagar,SUGARCANE Y/A
Madhya Pradesh,Sagar,BARLEY Y/A
Madhya Pradesh,Sagar,SUNFLOWER Y/A
Madhya Pradesh,Sagar,SUNFLOWER Y/A
Madhya Pradesh,Damoh,BARLEY Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,BARLEY Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,BARLEY Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,PEARL MILLET Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUNFLOWER Y/A
Madhya Pradesh,Damoh,BARLEY Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,BARLEY Y/A
Madhya Pradesh,Damoh,BARLEY Y/A
Madhya Pradesh,Damoh,PEARL MILLET Y/A
Madhya Pradesh,Damoh,BARLEY Y/A
Madhya Pradesh,Damoh,PEARL MILLET Y/A
Madhya Pradesh,Damoh,PEARL MILLET Y/A
Madhya Pradesh,Damoh,PEARL MILLET Y/A
Madhya Pradesh,Damoh,PEARL MILLET Y/A
Madhya Pradesh,Damoh,BARLEY Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,PEARL MILLET Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,PEARL MILLET Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,SUGARCANE Y/A
Madhya Pradesh,Damoh,KHARIF SORGHUM Y/A
Madhya Pradesh,Damoh,BARLEY Y/A
Madhya Pradesh,Damoh,BARLEY Y/A
Madhya Pradesh,Tikamgarh,PIGEONPEA Y/A
Madhya Pradesh,Tikamgarh,RAPESEED AND MUSTARD Y/A
Madhya Pradesh,Tikamgarh,PIGEONPEA Y/A
Madhya Pradesh,Tikamgarh,GROUNDNUT Y/A
Madhya Pradesh,Tikamgarh,RAPESEED AND MUSTARD Y/A
Madhya Pradesh,Tikamgarh,GROUNDNUT Y/A
Madhya Pradesh,Tikamgarh,RAPESEED AND MUSTARD Y/A
Madhya Pradesh,Tikamgarh,GROUNDNUT Y/A
Madhya Pradesh,Tikamgarh,GROUNDNUT Y/A
Madhya Pradesh,Tikamgarh,GROUNDNUT Y/A
Madhya Pradesh,Tikamgarh,RAPESEED AND MUSTARD Y/A
Madhya Pradesh,Tikamgarh,GROUNDNUT Y/A
Madhya Pradesh,Tikamgarh,RAPESEED AND MUSTARD Y/A
Madhya Pradesh,Tikamgarh,GROUNDNUT Y/A
Madhya Pradesh,Tikamgarh,GROUNDNUT Y/A
Madhya Pradesh,Tikamgarh,GROUNDNUT Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUNFLOWER Y/A
Madhya Pradesh,Tikamgarh,SUNFLOWER Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,BARLEY Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,PEARL MILLET Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SUGARCANE Y/A
Madhya Pradesh,Tikamgarh,SAFFLOWER Y/A
Madhya Pradesh,Tikamgarh,PIGEONPEA Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,GROUNDNUT Y/A
Madhya Pradesh,Chhatarpur,GROUNDNUT Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,GROUNDNUT Y/A
Madhya Pradesh,Chhatarpur,GROUNDNUT Y/A
Madhya Pradesh,Chhatarpur,GROUNDNUT Y/A
Madhya Pradesh,Chhatarpur,GROUNDNUT Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,GROUNDNUT Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,GROUNDNUT Y/A
Madhya Pradesh,Chhatarpur,PEARL MILLET Y/A
Madhya Pradesh,Chhatarpur,PEARL MILLET Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,PEARL MILLET Y/A
Madhya Pradesh,Chhatarpur,PEARL MILLET Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,BARLEY Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,CASTOR Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,CASTOR Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,PEARL MILLET Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,MAIZE Y/A
Madhya Pradesh,Chhatarpur,SUGARCANE Y/A
Madhya Pradesh,Chhatarpur,PEARL MILLET Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,PEARL MILLET Y/A
Madhya Pradesh,Panna,PEARL MILLET Y/A
Madhya Pradesh,Panna,PEARL MILLET Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,PEARL MILLET Y/A
Madhya Pradesh,Panna,PEARL MILLET Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,PEARL MILLET Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,SOYABEAN Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,PEARL MILLET Y/A
Madhya Pradesh,Panna,PEARL MILLET Y/A
Madhya Pradesh,Panna,PEARL MILLET Y/A
Madhya Pradesh,Panna,PEARL MILLET Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,GROUNDNUT Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,PEARL MILLET Y/A
Madhya Pradesh,Panna,FINGER MILLETY/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,FINGER MILLETY/A
Madhya Pradesh,Panna,GROUNDNUT Y/A
Madhya Pradesh,Panna,PEARL MILLET Y/A
Madhya Pradesh,Panna,PEARL MILLET Y/A
Madhya Pradesh,Panna,PEARL MILLET Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,RABI SORGHUMY/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,SUGARCANE Y/A
Madhya Pradesh,Panna,PEARL MILLET Y/A
Madhya Pradesh,Panna,KHARIF SORGHUM Y/A
Madhya Pradesh,Panna,MAIZE Y/A
Madhya Pradesh,Panna,SAFFLOWER Y/A
Madhya Pradesh,Panna,LINSEED Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,GROUNDNUT Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,GROUNDNUT Y/A
Madhya Pradesh,Rewa,RAPESEED AND MUSTARD Y/A
Madhya Pradesh,Rewa,CASTOR Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,SUNFLOWER Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,RAPESEED AND MUSTARD Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,MAIZE Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,CASTOR Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,RABI SORGHUMY/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,SOYABEAN Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,BARLEY Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,MAIZE Y/A
Madhya Pradesh,Rewa,CASTOR Y/A
Madhya Pradesh,Rewa,MAIZE Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,CASTOR Y/A
Madhya Pradesh,Rewa,CASTOR Y/A
Madhya Pradesh,Rewa,MAIZE Y/A
Madhya Pradesh,Rewa,MAIZE Y/A
Madhya Pradesh,Rewa,MAIZE Y/A
Madhya Pradesh,Rewa,PEARL MILLET Y/A
Madhya Pradesh,Rewa,PEARL MILLET Y/A
Madhya Pradesh,Rewa,GROUNDNUT Y/A
Madhya Pradesh,Rewa,SUGARCANE Y/A
Madhya Pradesh,Rewa,PEARL MILLET Y/A
Madhya Pradesh,Rewa,BARLEY Y/A
Madhya Pradesh,Rewa,SAFFLOWER Y/A
Madhya Pradesh,Rewa,SUNFLOWER Y/A
Madhya Pradesh,Sidhi,SUNFLOWER Y/A
Madhya Pradesh,Sidhi,SUGARCANE Y/A
Madhya Pradesh,Sidhi,SUGARCANE Y/A
Madhya Pradesh,Sidhi,SUGARCANE Y/A
Madhya Pradesh,Sidhi,GROUNDNUT Y/A
Madhya Pradesh,Sidhi,GROUNDNUT Y/A
Madhya Pradesh,Sidhi,GROUNDNUT Y/A
Madhya Pradesh,Sidhi,GROUNDNUT Y/A
Madhya Pradesh,Sidhi,GROUNDNUT Y/A
Madhya Pradesh,Sidhi,SUGARCANE Y/A
Madhya Pradesh,Sidhi,SUNFLOWER Y/A
Madhya Pradesh,Sidhi,SUGARCANE Y/A
Madhya Pradesh,Sidhi,CASTOR Y/A
Madhya Pradesh,Sidhi,SUGARCANE Y/A
Madhya Pradesh,Sidhi,SUGARCANE Y/A
Madhya Pradesh,Sidhi,SUGARCANE Y/A
Madhya Pradesh,Sidhi,SOYABEAN Y/A
Madhya Pradesh,Sidhi,SOYABEAN Y/A
Madhya Pradesh,Sidhi,SOYABEAN Y/A
Madhya Pradesh,Sidhi,SOYABEAN Y/A
Madhya Pradesh,Sidhi,SUGARCANE Y/A
Madhya Pradesh,Sidhi,SOYABEAN Y/A
Madhya Pradesh,Sidhi,GROUNDNUT Y/A
Madhya Pradesh,Sidhi,SOYABEAN Y/A
Madhya Pradesh,Sidhi,SUGARCANE Y/A
Madhya Pradesh,Sidhi,SUGARCANE Y/A
Madhya Pradesh,Sidhi,SUGARCANE Y/A
Madhya Pradesh,Sidhi,SUGARCANE Y/A
Madhya Pradesh,Sidhi,SUNFLOWER Y/A
Madhya Pradesh,Sidhi,SOYABEAN Y/A
Madhya Pradesh,Sidhi,SOYABEAN Y/A
Madhya Pradesh,Sidhi,SUGARCANE Y/A
Madhya Pradesh,Sidhi,BARLEY Y/A
Madhya Pradesh,Sidhi,PEARL MILLET Y/A
Madhya Pradesh,Sidhi,SOYABEAN Y/A
Madhya Pradesh,Sidhi,SOYABEAN Y/A
Madhya Pradesh,Sidhi,SOYABEAN Y/A
Madhya Pradesh,Sidhi,SOYABEAN Y/A
Madhya Pradesh,Sidhi,SUGARCANE Y/A
Madhya Pradesh,Sidhi,SUGARCANE Y/A
Madhya Pradesh,Sidhi,SUGARCANE Y/A
Madhya Pradesh,Sidhi,GROUNDNUT Y/A
Madhya Pradesh,Sidhi,SOYABEAN Y/A
Madhya Pradesh,Sidhi,SOYABEAN Y/A
Madhya Pradesh,Sidhi,PEARL MILLET Y/A
Madhya Pradesh,Sidhi,SOYABEAN Y/A
Madhya Pradesh,Sidhi,SUGARCANE Y/A
Madhya Pradesh,Sidhi,SUGARCANE Y/A
Madhya Pradesh,Sidhi,FINGER MILLETY/A
Madhya Pradesh,Sidhi,SUNFLOWER Y/A
Madhya Pradesh,Sidhi,SUNFLOWER Y/A
Madhya Pradesh,Sidhi,SUGARCANE Y/A
Madhya Pradesh,Satna,SUGARCANE Y/A
Madhya Pradesh,Satna,PEARL MILLET Y/A
Madhya Pradesh,Satna,MAIZE Y/A
Madhya Pradesh,Satna,GROUNDNUT Y/A
Madhya Pradesh,Satna,SUGARCANE Y/A
Madhya Pradesh,Satna,MAIZE Y/A
Madhya Pradesh,Satna,SUGARCANE Y/A
Madhya Pradesh,Satna,PEARL MILLET Y/A
Madhya Pradesh,Satna,GROUNDNUT Y/A
Madhya Pradesh,Satna,SUGARCANE Y/A
